STATION,STATION_NAME,City,ELEVATION,LATITUDE,LONGITUDE,Date,Year,Month,Day,PRCP,SNWD,SNWDcm,SNOW,SNOWcm,TMAX,TMIN
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-03,1999,2,3,9.1,0,0,0,0,21.7,15
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-04,1999,2,4,0,0,0,0,0,26.1,13.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-05,1999,2,5,0,0,0,0,0,21.1,7.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-06,1999,2,6,0,0,0,0,0,24.4,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-07,1999,2,7,0,0,0,0,0,25,7.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-08,1999,2,8,0,0,0,0,0,27.8,16.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-09,1999,2,9,0,0,0,0,0,25,15.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-10,1999,2,10,0.8,0,0,0,0,26.1,12.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-11,1999,2,11,0,0,0,0,0,25,13.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-12,1999,2,12,1.5,0,0,0,0,27.2,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-13,1999,2,13,0,0,0,0,0,15,2.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-14,1999,2,14,0,0,0,0,0,11.1,-0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-15,1999,2,15,0,0,0,0,0,17.2,-1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-16,1999,2,16,0,0,0,0,0,23.3,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-17,1999,2,17,0,0,0,0,0,25,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-18,1999,2,18,0,0,0,0,0,25.6,13.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-19,1999,2,19,2.3,0,0,0,0,22.8,11.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-20,1999,2,20,0,0,0,0,0,16.1,5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-21,1999,2,21,0.8,0,0,0,0,16.1,5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-22,1999,2,22,0,0,0,0,0,8.9,-0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-23,1999,2,23,0,0,0,0,0,14.4,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-24,1999,2,24,0,0,0,0,0,18.3,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-25,1999,2,25,0,0,0,0,0,20,0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-26,1999,2,26,0,0,0,0,0,20,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-27,1999,2,27,0,0,0,0,0,26.1,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,1999-02-28,1999,2,28,7.1,0,0,0,0,23.3,10.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-01,2000,1,1,0,0,0,0,0,24.4,11.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-02,2000,1,2,0,0,0,0,0,25,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-03,2000,1,3,0,0,0,0,0,26.1,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-04,2000,1,4,4.6,0,0,0,0,27.8,13.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-05,2000,1,5,0,0,0,0,0,15.6,5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-06,2000,1,6,0,0,0,0,0,21.1,4.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-07,2000,1,7,7.6,0,0,0,0,17.8,8.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-08,2000,1,8,0,0,0,0,0,21.7,7.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-09,2000,1,9,0,0,0,0,0,26.7,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-10,2000,1,10,0.8,0,0,0,0,22.8,12.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-11,2000,1,11,0,0,0,0,0,23.3,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-12,2000,1,12,0,0,0,0,0,24.4,5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-13,2000,1,13,0,0,0,0,0,26.1,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-14,2000,1,14,0,0,0,0,0,16.1,3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-15,2000,1,15,0,0,0,0,0,14.4,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-16,2000,1,16,0,0,0,0,0,20.6,0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-17,2000,1,17,0,0,0,0,0,16.7,7.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-18,2000,1,18,0.3,0,0,0,0,23.3,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-19,2000,1,19,0,0,0,0,0,16.7,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-20,2000,1,20,0,0,0,0,0,21.7,6.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-21,2000,1,21,0,0,0,0,0,11.7,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-22,2000,1,22,0,0,0,0,0,15.6,-2.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-23,2000,1,23,30.5,0,0,0,0,24.4,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-24,2000,1,24,8.9,0,0,0,0,15.6,3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-25,2000,1,25,0,0,0,0,0,10.6,0
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-26,2000,1,26,0,0,0,0,0,6.7,-3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-27,2000,1,27,0,0,0,0,0,8.3,-4.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-28,2000,1,28,4.6,0,0,0,0,10.6,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-29,2000,1,29,3,0,0,0,0,15,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-30,2000,1,30,10.2,0,0,0,0,23.9,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-01-31,2000,1,31,0,0,0,0,0,11.1,2.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-01,2000,2,1,0,0,0,0,0,13.9,-0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-02,2000,2,2,0,0,0,0,0,13.9,1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-03,2000,2,3,0,0,0,0,0,18.9,0
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-04,2000,2,4,0,0,0,0,0,20,2.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-05,2000,2,5,0,0,0,0,0,11.7,-1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-06,2000,2,6,0,0,0,0,0,15,-3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-07,2000,2,7,0,0,0,0,0,18.9,-0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-08,2000,2,8,0,0,0,0,0,18.3,3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-09,2000,2,9,0,0,0,0,0,18.9,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-10,2000,2,10,0,0,0,0,0,21.7,1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-11,2000,2,11,0,0,0,0,0,24.4,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-12,2000,2,12,0,0,0,0,0,23.9,12.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-13,2000,2,13,0,0,0,0,0,24.4,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-14,2000,2,14,19.6,0,0,0,0,20.6,16.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-15,2000,2,15,0,0,0,0,0,18.3,7.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-16,2000,2,16,0,0,0,0,0,26.7,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-17,2000,2,17,0,0,0,0,0,26.7,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-18,2000,2,18,0,0,0,0,0,26.7,11.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-19,2000,2,19,0,0,0,0,0,27.2,15
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-20,2000,2,20,0,0,0,0,0,20.6,5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-21,2000,2,21,0,0,0,0,0,16.7,1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-22,2000,2,22,0,0,0,0,0,17.2,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-23,2000,2,23,0,0,0,0,0,21.7,5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-24,2000,2,24,0,0,0,0,0,23.9,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-25,2000,2,25,0,0,0,0,0,23.9,8.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-26,2000,2,26,0,0,0,0,0,25,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-27,2000,2,27,10.2,0,0,0,0,27.2,10
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-28,2000,2,28,0,0,0,0,0,22.2,8.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2000-02-29,2000,2,29,0,0,0,0,0,21.7,7.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-01,2001,1,1,0,0,0,0,0,10.6,-5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-02,2001,1,2,0,0,0,0,0,7.8,-5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-03,2001,1,3,0,0,0,0,0,8.9,-4.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-04,2001,1,4,0,0,0,0,0,10.6,-5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-05,2001,1,5,0,0,0,0,0,16.7,-3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-06,2001,1,6,0,0,0,0,0,17.2,0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-07,2001,1,7,0,0,0,0,0,19.4,-2.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-08,2001,1,8,1.5,0,0,0,0,21.1,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-09,2001,1,9,0,0,0,0,0,8.9,-2.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-10,2001,1,10,0,0,0,0,0,12.2,-5
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-11,2001,1,11,1.3,0,0,0,0,18.9,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-12,2001,1,12,1.8,0,0,0,0,19.4,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-13,2001,1,13,0,0,0,0,0,15.6,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-14,2001,1,14,0,0,0,0,0,18.3,6.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-15,2001,1,15,0,0,0,0,0,23.9,6.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-16,2001,1,16,0,0,0,0,0,21.7,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-17,2001,1,17,0,0,0,0,0,21.1,11.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-18,2001,1,18,0,0,0,0,0,23.9,11.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-19,2001,1,19,0,0,0,0,0,28.3,13.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-20,2001,1,20,4.3,0,0,0,0,22.2,1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-21,2001,1,21,0,0,0,0,0,10.6,-2.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-22,2001,1,22,0,0,0,0,0,12.2,-0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-23,2001,1,23,7.1,0,0,0,0,15,1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-24,2001,1,24,0,0,0,0,0,17.8,-1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-25,2001,1,25,0,0,0,0,0,14.4,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-26,2001,1,26,0,0,0,0,0,15.6,-3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-27,2001,1,27,0,0,0,0,0,21.7,1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-28,2001,1,28,0,0,0,0,0,22.2,4.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-29,2001,1,29,0,0,0,0,0,23.3,4.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-30,2001,1,30,3.6,0,0,0,0,20,15.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-01-31,2001,1,31,3.6,0,0,0,0,20.6,13.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-01,2001,2,1,1,0,0,0,0,17.2,11.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-02,2001,2,2,4.1,0,0,0,0,13.3,8.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-03,2001,2,3,0,0,0,0,0,13.3,5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-04,2001,2,4,9.9,0,0,0,0,11.1,7.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-05,2001,2,5,0,0,0,0,0,18.3,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-06,2001,2,6,0,0,0,0,0,20,0.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-07,2001,2,7,0,0,0,0,0,22.2,1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-08,2001,2,8,0,0,0,0,0,23.9,5.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-09,2001,2,9,0,0,0,0,0,25.6,8.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-10,2001,2,10,0.3,0,0,0,0,23.9,15
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-11,2001,2,11,0,0,0,0,0,17.8,12.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-12,2001,2,12,0,0,0,0,0,13.9,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-13,2001,2,13,0,0,0,0,0,15,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-14,2001,2,14,0,0,0,0,0,26.7,12.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-15,2001,2,15,0,0,0,0,0,28.3,12.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-16,2001,2,16,0,0,0,0,0,28.3,13.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-17,2001,2,17,1.8,0,0,0,0,20.6,9.4
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-18,2001,2,18,0,0,0,0,0,16.7,3.9
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-19,2001,2,19,0,0,0,0,0,20.6,3.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-20,2001,2,20,0,0,0,0,0,25.6,7.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-21,2001,2,21,0,0,0,0,0,26.1,13.3
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-22,2001,2,22,0,0,0,0,0,27.2,15
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-23,2001,2,23,0.3,0,0,0,0,17.2,11.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-24,2001,2,24,0,0,0,0,0,22.8,12.8
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-25,2001,2,25,0,0,0,0,0,29.4,17.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-26,2001,2,26,0,0,0,0,0,27.2,15.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-27,2001,2,27,0,0,0,0,0,26.7,12.2
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2001-02-28,2001,2,28,0,0,0,0,0,28.3,15.6
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2002-01-01,2002,1,1,0.5,0,0,0,0,13.9,-1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2002-01-02,2002,1,2,11.7,0,0,0,0,11.7,1.7
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2002-01-03,2002,1,3,0,0,0,0,0,5.6,1.1
GHCND:USW00013889,JACKSONVILLE INTERNATIONAL AIRPORT FL US,Jacksonville,7.9,30.49511,-81.69353,2002-01-04,2002,1,4,0,0,0,0,0,10,-2.8
