"City","Transect","Population","Distance","std_distance","n_HCN","sumHCN","freqHCN","n_Ac","sum_Ac","freqAc_marker","sum_acac","freq_acac","acHWE","AcHWE","n_Li","sum_Li","freqLi_marker","sum_lili","freq_lili","liHWE","LiHWE","Distance_squared","std_distance_squared"
"Baltimore",NA,"11",5.77965419978421,0.103832962604464,15,3,0.2,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,33.4044026690833,0.0107812841232199
"Baltimore",NA,"12",6.59260174642719,0.119655393229482,15,3,0.2,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,43.4623977869948,0.0143174131289019
"Baltimore",NA,"13",51.8242102922632,1,15,6,0.4,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,8,0.533333333333333,7,0.466666666666667,0.683130051063973,0.316869948936027,2685.74877241672,1
"Baltimore",NA,"14",51.2123767098646,0.988091858507312,15,4,0.266666666666667,14,8,0.571428571428571,6,0.428571428571429,0.654653670707977,0.345346329292023,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,2622.70752827308,0.976325520848434
"Baltimore",NA,"15",48.4197412193762,0.933738682227143,15,6,0.4,15,15,1,0,0,0,1,15,7,0.466666666666667,8,0.533333333333333,0.730296743340221,0.269703256659779,2344.47133975136,0.871867926687282
"Baltimore",NA,"16",46.5067610394727,0.896506272450463,15,1,0.0666666666666667,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,15,3,0.2,12,0.8,0.894427190999916,0.105572809000084,2162.87882238262,0.803723496543025
"Baltimore",NA,"17",44.4595725504248,0.85666176098345,15,1,0.0666666666666667,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,14,1,0.0714285714285714,13,0.928571428571429,0.963624111659432,0.0363758883405685,1976.65359136649,0.733869372731266
"Baltimore",NA,"18",42.6900494981811,0.822221463021899,15,3,0.2,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,1822.44032615715,0.676048134253872
"Baltimore",NA,"2",0.691544150268506,0.00480287314375199,15,4,0.266666666666667,14,6,0.428571428571429,8,0.571428571428571,0.755928946018454,0.244071053981546,14,6,0.428571428571429,8,0.571428571428571,0.755928946018454,0.244071053981546,0.47823331177059,2.30675904349742e-05
"Baltimore",NA,"20",40.6084280122644,0.781706780759221,15,7,0.466666666666667,14,10,0.714285714285714,4,0.285714285714286,0.534522483824849,0.465477516175151,14,13,0.928571428571429,1,0.0714285714285714,0.267261241912424,0.732738758087576,1649.04442562726,0.611065491084944
"Baltimore",NA,"21",38.9937671491108,0.750280571779714,15,3,0.2,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,3,0.2,12,0.8,0.894427190999916,0.105572809000084,1520.51387647907,0.562920936390094
"Baltimore",NA,"22",37.8909976019959,0.728817323964205,15,4,0.266666666666667,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,5,0.333333333333333,10,0.666666666666667,0.816496580927726,0.183503419072274,1435.72769927446,0.531174691710344
"Baltimore",NA,"23",36.2683601852344,0.697235867002698,15,0,0,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,14,1,0.0714285714285714,13,0.928571428571429,0.963624111659432,0.0363758883405685,1315.3939505259,0.486137854235004
"Baltimore",NA,"24",34.3636062484852,0.660163564925649,15,1,0.0666666666666667,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,14,3,0.214285714285714,11,0.785714285714286,0.886405260427918,0.113594739572082,1180.85743440093,0.435815932455341
"Baltimore",NA,"25",31.8702064083138,0.611634424079531,15,1,0.0666666666666667,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,14,2,0.142857142857143,12,0.857142857142857,0.925820099772551,0.0741799002274486,1015.71005650853,0.374096668719099
"Baltimore",NA,"26",30.1372026592312,0.577904902776481,15,2,0.133333333333333,14,8,0.571428571428571,6,0.428571428571429,0.654653670707977,0.345346329292023,14,2,0.142857142857143,12,0.857142857142857,0.925820099772551,0.0741799002274486,908.250984123572,0.333974076653094
"Baltimore",NA,"27",28.2764878428612,0.541689735861306,15,0,0,14,8,0.571428571428571,6,0.428571428571429,0.654653670707977,0.345346329292023,14,1,0.0714285714285714,13,0.928571428571429,0.963624111659432,0.0363758883405685,799.559764727477,0.293427769937492
"Baltimore",NA,"28",26.883089111175,0.514569960598886,15,7,0.466666666666667,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,722.700480159376,0.264782244350739
"Baltimore",NA,"29",24.6007164484968,0.470148050151171,15,5,0.333333333333333,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,605.195249779341,0.221039189060948
"Baltimore",NA,"3",0.444775241522152,0,15,7,0.466666666666667,15,15,1,0,0,0,1,15,7,0.466666666666667,8,0.533333333333333,0.730296743340221,0.269703256659779,0.197825015471089,0
"Baltimore",NA,"30",23.2205735444773,0.443286273592972,14,1,0.0714285714285714,13,9,0.692307692307692,4,0.307692307692308,0.554700196225229,0.445299803774771,13,2,0.153846153846154,11,0.846153846153846,0.9198662110078,0.0801337889922001,539.195035734479,0.196502720355943
"Baltimore",NA,"31",21.5066063405474,0.409927261329851,15,11,0.733333333333333,15,15,1,0,0,0,1,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,462.534116287274,0.168040359581392
"Baltimore",NA,"32",20.029104498997,0.381170583875316,15,2,0.133333333333333,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,14,5,0.357142857142857,9,0.642857142857143,0.801783725737273,0.198216274262727,401.165027031742,0.145291014011849
"Baltimore",NA,"33",18.4618700440457,0.350667436976104,15,7,0.466666666666667,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,340.840645523232,0.12296765135539
"Baltimore",NA,"34",16.752069377594,0.317389518198617,15,1,0.0666666666666667,14,12,0.857142857142857,2,0.142857142857143,0.377964473009227,0.622035526990773,14,1,0.0714285714285714,13,0.928571428571429,0.963624111659432,0.0363758883405685,280.631828431723,0.10073610626235
"Baltimore",NA,"35",15.0508417001218,0.28427845584863,15,0,0,15,15,1,0,0,0,1,15,0,0,15,1,1,0,226.527835882125,0.0808142404596816
"Baltimore",NA,"36",13.5031526810597,0.25415572255011,15,1,0.0666666666666667,15,7,0.466666666666667,8,0.533333333333333,0.730296743340221,0.269703256659779,15,5,0.333333333333333,10,0.666666666666667,0.816496580927726,0.183503419072274,182.33513232801,0.0645951313049686
"Baltimore",NA,"37",11.8871036544605,0.222702495689923,15,2,0.133333333333333,14,10,0.714285714285714,4,0.285714285714286,0.534522483824849,0.465477516175151,14,2,0.142857142857143,12,0.857142857142857,0.925820099772551,0.0741799002274486,141.303233291888,0.0495964015865203
"Baltimore",NA,"38",10.2479989468118,0.19080053518705,15,5,0.333333333333333,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,6,0.4,9,0.6,0.774596669241483,0.225403330758517,105.021482413856,0.0364048442276646
"Baltimore",NA,"39",8.72915692683524,0.161239252185853,15,7,0.466666666666667,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,76.1981806533156,0.0259980964454531
"Baltimore",NA,"4",0.794049111534702,0.00679793130593234,15,3,0.2,15,7,0.466666666666667,8,0.533333333333333,0.730296743340221,0.269703256659779,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,0.63051399152905,4.6211870040175e-05
"Baltimore",NA,"40",7.77388974331374,0.142646848774291,15,5,0.333333333333333,15,14,0.933333333333333,1,0.0666666666666667,0.258198889747161,0.741801110252839,15,5,0.333333333333333,10,0.666666666666667,0.816496580927726,0.183503419072274,60.4333617411986,0.0203481234652356
"Baltimore",NA,"5",0.541863512503005,0.00188963290244377,15,2,0.133333333333333,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,14,6,0.428571428571429,8,0.571428571428571,0.755928946018454,0.244071053981546,0.293616066182094,3.57071250599807e-06
"Baltimore",NA,"6",1.32950247985673,0.0172194816362002,15,0,0,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,1.7675768439452,0.000296510547819437
"Baltimore",NA,"7",1.50557803964201,0.0206464473007972,15,2,0.133333333333333,15,8,0.533333333333333,7,0.466666666666667,0.683130051063973,0.316869948936027,15,4,0.266666666666667,11,0.733333333333333,0.856348838577675,0.143651161422325,2.26676523345228,0.000426275786144596
"Baltimore",NA,"8",2.73538284054764,0.0445821873433085,15,4,0.266666666666667,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,6,0.4,9,0.6,0.774596669241483,0.225403330758517,7.48231928436248,0.00198757142831385
"Baltimore",NA,"9",3.77308385810195,0.0647790037646939,15,1,0.0666666666666667,14,4,0.285714285714286,10,0.714285714285714,0.845154254728517,0.154845745271483,14,4,0.285714285714286,10,0.714285714285714,0.845154254728517,0.154845745271483,14.2361618002695,0.00419631932874622
"Boston",NA,"1",43.6914284286814,1,18,7,0.388888888888889,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1908.94091813859,1
"Boston",NA,"10",34.111615668281,0.779923306480499,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1163.60232350051,0.608280363991475
"Boston",NA,"11",32.8279676788995,0.750434107452122,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1077.67546192687,0.563151349627463
"Boston",NA,"12",32.0392117460742,0.732314045815049,20,11,0.55,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1026.51108930978,0.536283861698005
"Boston",NA,"13",31.0459872230952,0.709496734620485,19,3,0.157894736842105,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,963.85332265659,0.503385616437132
"Boston",NA,"14",30.1779941995874,0.689556362152954,20,5,0.25,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,910.711333910331,0.475487976585616
"Boston",NA,"15",29.0651200576308,0.663990344570903,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,844.781203964492,0.440883177683386
"Boston",NA,"16",27.7103514088153,0.63286729319482,19,2,0.105263157894737,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,767.863575200032,0.400521010795738
"Boston",NA,"17",26.7886684388101,0.611693503520093,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,717.6327567245,0.374168942248687
"Boston",NA,"18",25.7540291461055,0.587924772312213,20,6,0.3,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,663.270017258452,0.345655537898367
"Boston",NA,"19",24.7245464980117,0.564274504515255,20,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,611.303199532343,0.318405716445937
"Boston",NA,"2",42.6840336818423,0.976857156763052,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1821.92673135265,0.954249904719193
"Boston",NA,"20",23.4854284573243,0.535808290394443,20,1,0.05,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,551.565349824098,0.287090524055416
"Boston",NA,"21",22.4878344884567,0.51289060007685,20,6,0.3,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,505.702699980223,0.263056767647192
"Boston",NA,"22",21.4107411904707,0.488146574534657,20,5,0.25,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,458.419838325319,0.23828707822992
"Boston",NA,"23",20.0965074264621,0.457954729607345,20,7,0.35,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,403.869610741846,0.209722534369736
"Boston",NA,"24",19.1820021885277,0.436945833712969,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,367.949207960682,0.190921661599121
"Boston",NA,"25",17.9393271772238,0.408397905434291,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,321.81945957148,0.166788849163116
"Boston",NA,"26",16.9087408123101,0.384722281990581,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,285.905515857881,0.14801123426004
"Boston",NA,"27",15.774443283718,0.358664105718934,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,248.833060911236,0.128639940731162
"Boston",NA,"28",13.5806377618453,0.308265890476741,20,7,0.35,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,184.433722018458,0.095027859231418
"Boston",NA,"29",12.3128158163468,0.279140262584499,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,151.60543332728,0.0779192861957431
"Boston",NA,"3",41.8788748217886,0.958360271269525,20,8,0.4,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1753.84015633904,0.918454409547798
"Boston",NA,"30",11.2543274722966,0.254823647979,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,126.65988685369,0.0649350915693253
"Boston",NA,"31",10.1811996895138,0.230170722074749,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,103.656827117756,0.0529785613004112
"Boston",NA,"32",9.25390276367462,0.20886796319484,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,85.6347163595448,0.043625826049161
"Boston",NA,"33",8.22913616857422,0.185326037113447,20,8,0.4,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,67.7186820809364,0.0343457400321746
"Boston",NA,"34",7.27370658505274,0.163376987701824,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,52.9068074854396,0.026692040110522
"Boston",NA,"35",6.2069527867233,0.138870491112855,20,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,38.5262628966121,0.0192850133019257
"Boston",NA,"36",4.91118601036218,0.109102887627664,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,24.1197480283772,0.0119034400886947
"Boston",NA,"37",3.94977262004589,0.0870163724380561,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,15.6007037500642,0.00757184907227849
"Boston",NA,"38",3.15586269044601,0.0687779082187055,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,9.95946932094913,0.00473040065894068
"Boston",NA,"39",2.59815439763435,0.055965695694286,20,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,6.75040627394671,0.00313215909454542
"Boston",NA,"40",1.82506986532243,0.0382056525767872,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,3.33088001330803,0.00145967188881816
"Boston",NA,"41",1.23064481999316,0.024549947419166,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1.514486672976,0.000602699918283814
"Boston",NA,"42",0.161999631844485,0,20,3,0.15,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0.0262438807177487,0
"Boston",NA,"43",0.978371363828646,0.0187544783965436,20,8,0.4,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0.957210525559925,0.000351730459926421
"Boston",NA,"44",40.9335105629953,0.936642452200372,20,6,0.3,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1675.55228701085,0.877299083263926
"Boston",NA,"45",39.4250624176982,0.901988927286516,20,2,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1554.3355466394,0.81358402494748
"Boston",NA,"5",38.7459856151557,0.886388520359241,20,4,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1501.25140128985,0.785684609024645
"Boston",NA,"6",37.8898629012133,0.866720844085837,20,5,0.25,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1435.64171067274,0.751205021572865
"Boston",NA,"7",36.6595043397976,0.838455861166853,20,8,0.4,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1343.91925843964,0.703008231125049
"Boston",NA,"8",35.6701031093854,0.815726382334728,20,5,0.25,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1272.35625583419,0.665409530836903
"Boston",NA,"9",34.9579064787735,0.799365114790054,20,1,0.05,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1222.05522537867,0.638984586743316
"Charlotte",NA,"1",2.73765087758948,0.0620748899968798,15,7,0.466666666666667,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,7.49473232756645,0.00385329196812473
"Charlotte",NA,"10",2.66143093317259,0.0601626179879253,15,10,0.666666666666667,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,7.08321461204792,0.00361954060316104
"Charlotte",NA,"11",3.58390808990131,0.0833065242083732,15,9,0.6,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,12.8443971968601,0.00693997697568028
"Charlotte",NA,"12",4.67218356919282,0.110610122407003,15,9,0.6,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,21.8292993042354,0.0122345991788923
"Charlotte",NA,"13",5.58561034809407,0.133526964906501,15,4,0.266666666666667,15,15,1,0,0,0,1,15,5,0.333333333333333,10,0.666666666666667,0.816496580927726,0.183503419072274,31.1990429607356,0.0178294503571419
"Charlotte",NA,"14",6.76692210500953,0.163164737852681,15,4,0.266666666666667,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,6,0.4,9,0.6,0.774596669241483,0.225403330758517,45.7912347752666,0.0266227316785342
"Charlotte",NA,"15",8.00364869299133,0.194192806096763,14,3,0.214285714285714,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,64.0583924008218,0.037710845939735
"Charlotte",NA,"16",8.78405996395465,0.213772440277198,15,9,0.6,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,77.159709450351,0.045698656222068
"Charlotte",NA,"17",9.81123817893754,0.239543177369002,15,9,0.6,13,10,0.769230769230769,3,0.230769230769231,0.480384461415261,0.519615538584739,13,12,0.923076923076923,1,0.0769230769230769,0.277350098112615,0.722649901887385,96.2603946038416,0.0573809338240371
"Charlotte",NA,"18",10.8612637158556,0.265887127870373,15,8,0.533333333333333,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,117.967049505361,0.0706959647671561
"Charlotte",NA,"19",11.9064083998792,0.292108623305143,14,8,0.571428571428571,14,12,0.857142857142857,2,0.142857142857143,0.377964473009227,0.622035526990773,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,141.762560984714,0.085327447809226
"Charlotte",NA,"2",1.79722677453986,0.0384807152363769,15,6,0.4,14,10,0.714285714285714,4,0.285714285714286,0.534522483824849,0.465477516175151,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,3.23002407912295,0.00148076544510313
"Charlotte",NA,"20",13.5237144430717,0.332684998687865,15,8,0.533333333333333,14,14,1,0,0,0,1,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,182.890852337746,0.110679308351945
"Charlotte",NA,"21",14.3507845222365,0.353435249477607,15,0,0,14,6,0.428571428571429,8,0.571428571428571,0.755928946018454,0.244071053981546,14,3,0.214285714285714,11,0.785714285714286,0.886405260427918,0.113594739572082,205.945016403663,0.124916475573298
"Charlotte",NA,"22",15.6326347714231,0.385595419232961,14,5,0.357142857142857,13,9,0.692307692307692,4,0.307692307692308,0.554700196225229,0.445299803774771,13,8,0.615384615384615,5,0.384615384615385,0.620173672946042,0.379826327053958,244.379269896707,0.148683827333443
"Charlotte",NA,"23",17.2875759363403,0.427116017159774,15,4,0.266666666666667,14,14,1,0,0,0,1,14,4,0.285714285714286,10,0.714285714285714,0.845154254728517,0.154845745271483,298.860281754732,0.182428092114428
"Charlotte",NA,"24",19.7191909222003,0.488122480882463,15,10,0.666666666666667,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,388.846490626187,0.23826355634285
"Charlotte",NA,"25",20.7844696227832,0.514849115970492,15,6,0.4,14,8,0.571428571428571,6,0.428571428571429,0.654653670707977,0.345346329292023,14,9,0.642857142857143,5,0.357142857142857,0.597614304667197,0.402385695332803,431.994177500398,0.265069612215597
"Charlotte",NA,"26",22.0763866587989,0.547261849996533,14,3,0.214285714285714,13,8,0.615384615384615,5,0.384615384615385,0.620173672946042,0.379826327053958,13,6,0.461538461538462,7,0.538461538461538,0.733799385705343,0.266200614294657,487.366847908794,0.299495532461627
"Charlotte",NA,"27",23.3862768168565,0.580125509281798,14,3,0.214285714285714,13,6,0.461538461538462,7,0.538461538461538,0.733799385705343,0.266200614294657,13,3,0.230769230769231,10,0.769230769230769,0.877058019307029,0.122941980692971,546.91794335464,0.336545606519465
"Charlotte",NA,"28",24.4002527610682,0.605565016364927,14,9,0.642857142857143,14,13,0.928571428571429,1,0.0714285714285714,0.267261241912424,0.732738758087576,14,10,0.714285714285714,4,0.285714285714286,0.534522483824849,0.465477516175151,595.372334804016,0.366708989045055
"Charlotte",NA,"29",25.9671316951812,0.64487623274074,15,6,0.4,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,6,0.4,9,0.6,0.774596669241483,0.225403330758517,674.291928474884,0.415865355553889
"Charlotte",NA,"3",1.06708426721976,0.0201622673553434,15,9,0.6,15,14,0.933333333333333,1,0.0666666666666667,0.258198889747161,0.741801110252839,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,1.13866883334793,0.000406517024908346
"Charlotte",NA,"30",27.2302323787251,0.676565997147036,15,7,0.466666666666667,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,14,7,0.5,7,0.5,0.707106781186548,0.292893218813452,741.485555399369,0.457741548495564
"Charlotte",NA,"31",27.8654094767944,0.692501870554702,15,6,0.4,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,7,0.466666666666667,8,0.533333333333333,0.730296743340221,0.269703256659779,776.481045309423,0.479558840721761
"Charlotte",NA,"32",29.423990086156,0.731604891368778,15,11,0.733333333333333,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,865.771192590207,0.535245717074722
"Charlotte",NA,"33",31.1133371987162,0.773988695522289,15,5,0.333333333333333,15,5,0.333333333333333,10,0.666666666666667,0.816496580927726,0.183503419072274,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,968.039751641017,0.599058500796295
"Charlotte",NA,"34",33.1735174584052,0.825676282992254,15,11,0.733333333333333,14,12,0.857142857142857,2,0.142857142857143,0.377964473009227,0.622035526990773,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,1100.48226056311,0.681741324295905
"Charlotte",NA,"35",33.9813518189732,0.845943931406381,15,7,0.466666666666667,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,8,0.533333333333333,7,0.466666666666667,0.683130051063973,0.316869948936027,1154.73227144483,0.715621135083285
"Charlotte",NA,"36",35.1843502617476,0.876125798718575,13,9,0.692307692307692,12,12,1,0,0,0,1,12,9,0.75,3,0.25,0.5,0.5,1237.93850334134,0.767596415180261
"Charlotte",NA,"37",36.0185209001776,0.897054194491688,14,9,0.642857142857143,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,1297.33384783653,0.804706227855131
"Charlotte",NA,"38",37.555704784149,0.935620395719238,15,9,0.6,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,1410.43096183415,0.875385524885824
"Charlotte",NA,"39",38.5466998747378,0.960483339234116,14,9,0.642857142857143,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,1485.84807123311,0.922528244946318
"Charlotte",NA,"4",0.533592316923763,0.00677755904364976,15,6,0.4,15,10,0.666666666666667,5,0.333333333333333,0.577350269189626,0.422649730810374,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,0.28472076068007,4.59353065901586e-05
"Charlotte",NA,"40",40.1217674765292,1,14,10,0.714285714285714,14,12,0.857142857142857,2,0.142857142857143,0.377964473009227,0.622035526990773,14,11,0.785714285714286,3,0.214285714285714,0.462910049886276,0.537089950113724,1609.75622544068,1
"Charlotte",NA,"5",0.401627385163475,0.00346670849003971,15,7,0.466666666666667,12,9,0.75,3,0.25,0.5,0.5,12,8,0.666666666666667,4,0.333333333333333,0.577350269189626,0.422649730810374,0.16130455651325,1.20180677549134e-05
"Charlotte",NA,"6",0.850518662962395,0.0147288818249296,15,12,0.8,15,14,0.933333333333333,1,0.0666666666666667,0.258198889747161,0.741801110252839,15,12,0.8,3,0.2,0.447213595499958,0.552786404500042,0.72338199604734,0.000216939959812741
"Charlotte",NA,"7",0.665425235478939,0.0100850975355825,15,9,0.6,15,14,0.933333333333333,1,0.0666666666666667,0.258198889747161,0.741801110252839,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,0.442790744012201,0.000101709192302213
"Charlotte",NA,"8",0.263450218325765,0,15,4,0.266666666666667,15,11,0.733333333333333,4,0.266666666666667,0.516397779494322,0.483602220505678,15,9,0.6,6,0.4,0.632455532033676,0.367544467966324,0.0694060175358932,0
"Charlotte",NA,"9",1.86139453018117,0.0400906114902913,15,13,0.866666666666667,15,15,1,0,0,0,1,15,13,0.866666666666667,2,0.133333333333333,0.365148371670111,0.634851628329889,3.46478959698838,0.00160725712966547
"Cincinnati",NA,"1",51.4821239123438,1,15,5,0.333333333333333,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,2650.40908252592,1
"Cincinnati",NA,"10",38.4135902509931,0.742779592588142,15,3,0.2,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1475.60391597119,0.551721523165406
"Cincinnati",NA,"11",36.4610699937444,0.704349262983932,15,2,0.133333333333333,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1329.40962508873,0.496107884266008
"Cincinnati",NA,"12",35.2122837098921,0.679770123118164,15,4,0.266666666666667,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,1239.90492406593,0.462087420284084
